Latitude,Longitude,Category
38.2334906,-85.8108412,5
38.2072709,-85.8398871,6
37.8568593,-85.9516964,7
37.896664,-86.0755051,8
38.2305903,-85.7861557,9
38.0752908,-85.87462,0
37.1867722,-87.0700707,1
38.2078215,-85.7978591,2
38.1919154,-85.5631963,3
38.1841372,-85.7007487,4
38.2125888,-85.7371503,5
39.0422357,-84.4954633,6
38.0625979,-85.8906926,7
37.5602684,-85.6620734,8
37.8919279,-85.4724402,9
37.9828322,-85.7575489,0
37.4804607,-82.5181204,1
37.2599036,-84.8841351,2
38.2506445,-85.5306904,3
37.0320196,-84.625196,4
37.9912104,-86.1640568,5
37.8193362,-85.4488311,6
25.8523868,-80.3050711,7
37.9918012,-85.6970428,8
38.3599904,-85.0994636,9
37.8879151,-84.5691579,0
37.563368,-85.7263727,1
38.2140976,-85.4486595,2
38.1618053,-85.7622301,3
38.2489479,-85.7413961,4
38.2056969,-85.5657042,5
37.6770675,-85.2083342,6
38.2292987,-85.81409,7
38.2054437,-85.242233,8
38.1672535,-85.6341139,9
37.8088423,-85.443095,0
37.6169598,-86.1614349,1
38.2466819,-85.8097919,2
38.2151676,-84.846737,3
37.8799012,-86.0540228,4
38.1129542,-85.8312686,5
38.2011806,-85.6530543,6
38.0923331,-85.809214,7
38.2605427,-85.7822267,8
38.1495889,-85.8166112,9
38.2129619,-85.7475919,0
38.2469702,-85.6655872,1
38.0324854,-85.1625907,2
37.4742493,-85.6636814,3
37.7360165,-85.0652041,4
34.6369491,-98.4055204,5
38.2064309,-85.7975478,6
38.1588088,-85.7627776,7
37.5632855,-85.4495863,8
37.7458949,-87.1031073,9
38.1875052,-85.8725594,0
38.3731672,-85.1885243,1
37.6295931,-85.8051043,2
37.706205,-85.8694445,3
38.1904522,-85.8765304,4
38.0338813,-84.2834797,5
36.8640687,-85.2596031,6
38.5687619,-85.1977383,7
37.6269284,-84.490272,8
38.2598678,-85.7939447,9
38.1686001,-85.6607104,0
38.2242046,-85.8031743,1
38.1351507,-85.699529,2
38.1600603,-85.5868375,3
37.3551586,-86.4850046,4
37.5782091,-85.7195946,5
38.6111707,-85.2687389,6
38.1351412,-85.6134106,7
38.2513536,-85.7874786,8
38.070293,-84.4487098,9
38.1952435,-85.7705257,0
38.2291769,-85.7500363,1
37.2031472,-83.8074844,2
38.2607113,-85.685205,3
39.1009603,-94.5587449,4
34.4975289,-97.9535961,5
38.1934636,-85.5747033,6
38.0786987,-85.7691822,7
38.2700805,-85.6220413,8
36.8127919,-84.2283203,9
38.1927931,-85.6341532,0
38.1930212,-85.7886925,1
38.1200967,-85.8484526,2
37.5086397,-86.2945089,3
38.2254019,-85.7986009,4
38.1259986,-85.6338117,5
38.429315,-85.1699224,6
38.1331698,-85.8579826,7
38.1177204,-85.8682751,8
37.8300375,-85.4391144,9
38.0114911,-86.320488,0
36.8792528,-87.4856994,1
38.0184911,-85.7602388,2
39.150055,-82.9847224,3
38.0769413,-85.6675818,4
38.2387181,-85.78494,5
38.2799482,-85.5757252,6
38.1634456,-85.8338288,7
38.2122548,-85.7873607,8
38.191681,-85.7907156,9
38.2103893,-85.7868198,0
38.2393397,-85.7873708,1
38.252087,-85.5577906,2
37.6975413,-85.8918213,3
38.1794542,-85.7865668,4
37.9503931,-86.0669509,5
38.5650181,-85.1558665,6
37.8088011,-85.9180246,7
38.111055,-85.6180029,8
37.8301302,-86.6382263,9
38.046171,-83.3348156,0
37.8068593,-85.4519749,1
37.9848007,-84.495417,2
38.2642961,-85.7940247,3
38.0072257,-85.7208214,4
38.2549455,-85.7761528,5
37.976007,-85.575912,6
37.929806,-85.3989935,7
37.8341016,-85.7363496,8
37.5578056,-85.265258,9
38.2912569,-85.6432792,0
37.7060787,-85.8620569,1
37.493823,-86.4461309,2
38.1123688,-85.8549561,3
38.2598709,-85.7847719,4
38.2233332,-85.6824601,5
38.4273855,-85.1791189,6
38.1914321,-85.837803,7
38.161567,-85.7120028,8
37.511667,-85.685519,9
38.2013619,-85.6543444,0
37.7327627,-86.2224207,1
38.2564288,-85.7098351,2
38.2392431,-85.7634046,3
36.9863311,-85.8954028,4
38.2305893,-85.5566604,5
38.2305155,-85.5766365,6
37.507434,-86.3223796,7
38.2485966,-85.7422811,8
37.9412239,-85.6852538,9
37.4223723,-83.9551212,0
38.1734198,-85.6937459,1
38.0685668,-85.5591413,2
37.6958039,-85.8595079,3
38.2015979,-85.613178,4
38.2585567,-85.7915234,5
38.1406395,-85.5885178,6
38.1753626,-85.6680941,7
38.0317454,-85.5710135,8
38.1925137,-85.8095389,9
38.1124438,-85.6575532,0
37.8368021,-85.4532122,1
37.7484685,-85.9825625,2
38.2150367,-85.2487516,3
38.150597,-85.6309347,4
37.9352655,-86.0818556,5
38.1806977,-85.762492,6
37.9795688,-85.7324743,7
36.97774,-88.4817652,8
38.238943,-85.7937635,9
38.150143,-85.6673271,0
38.2335266,-85.7965145,1
38.6731935,-85.1687922,2
38.2737704,-85.5949767,3
38.227797,-85.5720295,4
37.606573,-86.0983793,5
37.5739771,-85.2487365,6
38.3372911,-85.4682556,7
38.3664887,-85.1539985,8
38.5102956,-85.1418284,9
37.8805061,-85.9485584,0
37.6585825,-85.5891695,1
38.1686632,-84.9205046,2
38.2894319,-85.5044018,3
38.1704161,-85.7893833,4
37.618238,-86.1681108,5
37.8681732,-84.5944404,6
37.9362733,-86.0778959,7
38.2168673,-85.7791484,8
38.2163307,-85.7939651,9
38.2128515,-85.767998,0
38.093983,-85.8684321,1
37.6555012,-83.9933098,2
37.5888286,-85.4552171,3
34.7949266,-92.2264404,4
36.8584678,-87.4867006,5
37.9480875,-85.6775454,6
38.2594093,-85.57333,7
37.4675856,-85.8930281,8
38.4111348,-85.3814232,9
38.0466394,-86.4078349,0
37.264714,-83.2101353,1
37.8213877,-85.9265926,2
38.6690939,-85.1730188,3
38.1968126,-84.320983,4
38.0510623,-85.5417586,5
38.1603164,-85.663041,6
38.2277186,-85.7931641,7
38.1228098,-85.8780282,8
38.171387,-85.8339586,9
37.9629854,-86.1109862,0
38.2355797,-85.783913,1
38.1651226,-85.6700876,2
38.2171902,-85.7948742,3
38.9880805,-84.6552126,4
38.1681245,-85.8907701,5
37.6022864,-85.7609438,6
38.2445351,-85.8181619,7
38.1975844,-85.7978099,8
38.256348,-85.7992132,9
37.060448,-84.6007351,0
38.183924,-85.6244701,1
38.2258567,-85.8000783,2
37.9708928,-85.7020401,3
38.1943338,-85.5809904,4
38.185359,-85.6628298,5
38.1446093,-85.6994772,6
38.1517881,-85.8180932,7
37.9778472,-85.6595619,8
37.8369899,-85.9553923,9
37.2990166,-85.9400853,0
37.828159,-85.4529485,1
38.9399067,-85.9171697,2
38.1905336,-85.7793234,3
38.4619788,-85.4093927,4
36.8090011,-84.8175494,5
38.1350665,-85.6965461,6
36.8171189,-84.2045125,7
37.7318251,-85.8920446,8
38.094025,-85.7423821,9
38.2430144,-85.8157452,0
38.2415528,-85.6467576,1
38.2490357,-85.7307478,2
38.1950669,-85.8394545,3
37.5859107,-85.3943066,4
38.132341,-85.7543454,5
38.725655,-85.368356,6
38.262922,-85.5396591,7
37.6768705,-85.8260437,8
38.1460443,-85.7773619,9
37.702585,-85.8569551,0
37.882128,-86.0989556,1
38.1438338,-85.6101213,2
37.822502,-85.9534151,3
37.6737069,-85.7105715,4
38.7074347,-85.3710604,5
38.3026107,-85.7552817,6
37.8001925,-85.9240677,7
38.2619569,-85.8223774,8
38.2208913,-85.7989216,9
38.2082955,-85.2253085,0
38.0530606,-84.4840926,1
38.0814204,-84.91787,2
37.8496864,-85.7291005,3
38.2624803,-85.8109598,4
39.0107078,-84.7245279,5
38.6948284,-85.3868325,6
38.1952963,-85.8473173,7
38.167201,-85.6384818,8
37.6596416,-85.5911622,9
38.2397532,-85.7813248,0
38.2546992,-85.6078118,1
38.0815083,-84.4694242,2
38.1551975,-85.7636873,3
37.9786663,-85.7356227,4
38.2503814,-85.4984381,5
38.2111078,-85.7704536,6
36.6068033,-83.7191647,7
37.64053,-85.9177789,8
37.9505047,-85.6013776,9
38.1686798,-85.6374016,0
37.7715702,-85.9002112,1
38.2305635,-85.7670764,2
38.1878466,-85.7752388,3
37.3485088,-86.3138655,4
38.2394035,-85.7116439,5
37.5914817,-84.7839232,6
38.1529624,-85.8452007,7
37.801225,-85.9255785,8
38.0596999,-85.7321153,9
36.6940528,-85.1371789,0
38.2003712,-85.7937518,1
38.2383906,-85.792954,2
38.0729792,-85.8389168,3
38.0695918,-85.6910926,4
37.6760902,-84.9063665,5
38.0771244,-85.8930689,6
38.0991733,-85.3521637,7
37.7300976,-86.0229278,8
38.0770768,-84.8907096,9
37.0486852,-88.5779809,0
38.0094912,-85.5934342,1
38.1898148,-85.8144409,2
38.2596845,-85.7874799,3
37.3298845,-84.2527094,4
38.1438805,-85.7834729,5
38.1960894,-85.7914003,6
37.5852355,-84.7857089,7
38.2590216,-85.7896869,8
40.0937287,-85.6474758,9
38.1913114,-85.7834684,0
36.9701293,-85.9243375,1
37.3311633,-87.4923823,2
37.501634,-86.2982412,3
38.2277883,-85.5766675,4
38.4888193,-83.6814417,5
38.1889749,-85.2239158,6
38.148702,-85.6980598,7
38.1653945,-85.6768131,8
38.1747345,-85.7732843,9
37.9918948,-84.20315,0
38.9406554,-84.6254916,1
38.0851983,-85.6941842,2
38.2601202,-85.8211264,3
38.1736671,-85.7619386,4
38.1923794,-85.6424901,5
38.0574648,-84.4513232,6
38.2498858,-85.7776802,7
38.1161064,-85.7968257,8
38.2211462,-85.7121743,9
37.1165823,-83.2800076,0
38.0178186,-85.7543429,1
38.2668811,-85.6982597,2
36.8062872,-87.1600082,3
38.1649887,-85.7957725,4
38.2519622,-85.7914713,5
37.8123762,-85.9135499,6
37.6965411,-85.8509663,7
38.2086201,-85.8264212,8
38.2522824,-85.7673669,9
38.0662716,-85.8810892,0
38.698109,-85.2280218,1
37.0718202,-88.6178232,2
38.2015155,-85.8081477,3
37.8315573,-85.7335739,4
38.2022023,-85.7161153,5
37.0157625,-84.5663348,6
38.3091235,-85.5630504,7
38.1388629,-85.8631887,8
38.253767,-85.7855469,9
38.2659793,-85.7041429,0
38.2035717,-85.5802766,1
38.2381674,-85.7917857,2
38.1441563,-85.6059895,3
38.2441239,-85.5553599,4
36.9741485,-84.0890543,5
38.1421311,-85.6854804,6
38.2121237,-85.7692845,7
38.1960022,-85.6157069,8
38.1517676,-85.6241618,9
38.1704797,-85.8238595,0
37.1363348,-85.9611833,1
37.9853606,-86.1676456,2
38.1761688,-85.8039903,3
38.6346409,-85.1259279,4
38.2276094,-85.7947874,5
38.1234046,-85.2672291,6
37.8027077,-85.2928393,7
38.2161815,-85.8180314,8
38.2125829,-84.8457339,9
38.2514913,-85.790405,0
37.1152731,-88.7071939,1
38.1797481,-85.6483257,2
38.2146025,-85.7798467,3
37.7244837,-85.8157567,4
38.2166343,-85.6542405,5
38.0699991,-85.6851767,6
38.2220682,-85.7054517,7
38.092199,-85.7444633,8
38.5731863,-85.1918817,9
38.2716198,-85.6488161,0
38.1284476,-85.8542794,1
38.1810484,-85.8316047,2
38.1783398,-85.8342056,3
38.1951037,-85.620973,4
38.167315,-85.7010878,5
38.258403,-85.8194708,6
38.3756892,-85.3764182,7
37.873086,-85.4670025,8
38.1487149,-85.6851093,9
38.2159614,-85.6290006,0
38.1192718,-85.6575415,1
37.4956821,-82.0922825,2
38.0948202,-85.8629174,3
37.8195613,-85.9074081,4
38.1523048,-85.6511883,5
37.7658618,-85.9207967,6
38.684821,-85.1742762,7
37.7032167,-85.8586658,8
37.4788409,-86.3023694,9
38.2609052,-85.7908531,0
38.2494458,-85.7765057,1
38.1340501,-85.8640884,2
37.5640074,-85.2587897,3
38.2515211,-85.7427978,4
37.3319325,-83.131133,5
37.0917945,-84.5869837,6
38.3979775,-85.4053778,7
38.4074438,-85.3801187,8
37.8106828,-84.5280732,9
38.0195246,-85.8735069,0
38.2304966,-85.759701,1
38.2359237,-85.7913958,2
38.2554287,-85.7945483,3
38.3282121,-82.7752527,4
38.3592501,-85.2516054,5
38.2054839,-85.7665424,6
37.6122711,-85.2865012,7
37.9741844,-85.4332234,8
38.1573946,-85.1646819,9
36.6048284,-84.0944066,0
38.4294061,-85.173876,1
38.1346157,-85.8803848,2
38.1583054,-85.7073885,3
38.1424776,-85.7788779,4
38.2205956,-85.7389542,5
37.5954443,-85.1119665,6
38.1617854,-85.6934719,7
38.5043573,-85.4364677,8
38.4438251,-82.6393368,9
37.7418853,-85.7526675,0
38.2345195,-85.8093466,1
38.1507092,-85.8747326,2
38.1045885,-85.7455303,3
38.2274922,-85.7902127,4
37.6445224,-84.7478005,5
38.2695811,-85.8251366,6
37.7774186,-85.558939,7
38.2681979,-85.6035249,8
38.2555783,-85.8105031,9
38.1748679,-85.7639139,0
38.2518402,-85.7712275,1
38.1820481,-85.6404645,2
37.4889401,-85.1815332,3
38.1708028,-85.7921805,4
37.8353355,-86.6427752,5
37.5393777,-87.2648452,6
38.2052626,-85.7972958,7
38.1774047,-85.763542,8
38.1729725,-85.8312578,9
37.8408851,-85.9476863,0
37.3608542,-86.2491881,1
37.3757039,-86.2506713,2
38.219689,-85.7529983,3
38.117807,-85.6460265,4
38.6737219,-84.3282614,5
38.1577687,-85.6033466,6
38.0509818,-86.4288795,7
38.1510462,-85.5991019,8
38.2279759,-85.7988214,9
38.0895404,-84.926577,0
38.1674175,-85.6755876,1
38.1331129,-85.6793759,2
39.3052826,-80.3526032,3
37.8088837,-85.915979,4
37.4523265,-86.210118,5
36.9921415,-86.4676372,6
38.1640707,-85.7724493,7
38.2620504,-85.6048712,8
38.1082855,-85.767548,9
38.6289334,-121.397222,0
38.1814571,-85.562713,1
38.0270384,-85.5654901,2
38.2609056,-85.6321068,3
38.7805012,-85.3829047,4
37.8132389,-85.4657493,5
36.9380505,-86.4582385,6
37.8323952,-85.4532715,7
38.0630208,-85.5090584,8
38.2240304,-85.2238499,9
38.2184223,-85.7815961,0
38.1426134,-85.3496836,1
38.2490276,-85.8275599,2
38.1508507,-85.8798542,3
38.1804538,-85.7871302,4
38.0952425,-85.7432536,5
38.1807133,-85.7872897,6
38.2141293,-85.6539351,7
38.1465554,-85.0704603,8
38.1497776,-85.6733782,9
38.2287475,-85.8097417,0
37.6273995,-86.0402252,1
37.4747125,-86.2977044,2
38.1570924,-85.7563564,3
37.7088647,-85.8710035,4
38.7409258,-85.0566422,5
38.2796201,-85.5948209,6
37.6804219,-85.9067611,7
37.3410875,-85.3575719,8
38.2380093,-85.7397175,9
39.0796673,-84.4961043,0
38.3003918,-85.7443778,1
37.8443371,-85.947503,2
38.2448288,-85.5344799,3
37.4881136,-82.1919164,4
38.1709427,-85.5890398,5
38.2187422,-85.7397564,6
38.7400228,-90.5353724,7
37.5917931,-85.4857448,8
38.2016323,-85.8143417,9
38.2191868,-85.2426465,0
38.1718366,-85.5912172,1
37.6596479,-85.4597254,2
37.6829285,-85.2079036,3
36.8423881,-83.2403747,4
38.1302048,-85.8573019,5
38.2198381,-85.234183,6
37.4479882,-85.7455592,7
38.3674388,-85.1838284,8
38.4007632,-85.5967878,9
38.2540781,-85.7702798,0
38.2505195,-85.8013662,1
38.2300703,-85.5722601,2
37.7824847,-86.4559423,3
37.4565819,-85.9121716,4
38.3952581,-113.0085322,5
36.9520962,-84.1016932,6
38.2639164,-85.8279855,7
38.2506635,-85.5201266,8
37.8874025,-86.1921019,9
38.1968739,-85.8214142,0
36.967881,-122.0314363,1
37.0861221,-88.6260242,2
38.1836271,-85.6245983,3
37.4633047,-85.571117,4
37.690823,-85.8502481,5
38.1677863,-85.6031028,6
38.1725282,-85.7895015,7
37.4700523,-85.0383805,8
38.1295226,-85.6134829,9
37.4779865,-82.5249711,0
38.2251121,-85.7887923,1
38.0984415,-85.6411099,2
37.6864739,-85.8503739,3
37.5079043,-86.2891777,4
38.3007647,-85.569908,5
38.1535145,-85.6667541,6
37.8286456,-85.450068,7
38.1786372,-85.770146,8
37.8076126,-85.1635811,9
36.7438589,-88.6611591,0
38.1693289,-85.6645422,1
37.4974619,-86.1730123,2
38.2145213,-85.7744213,3
38.2073946,-85.8222613,4
38.1106788,-85.7676543,5
38.2209603,-85.8012237,6
38.172164,-85.7905982,7
37.5619234,-85.2681664,8
38.1377511,-85.6908478,9
37.7490762,-85.9279017,0
38.1287028,-85.8652528,1
38.1889805,-85.7880884,2
38.2043709,-85.8140727,3
38.2510498,-85.7801981,4
38.1871694,-85.8006224,5
38.1707564,-85.5745875,6
38.4549416,-82.6629213,7
38.2628916,-85.8088057,8
38.930902,-84.5652116,9
38.2416299,-85.8049782,0
36.9028259,-84.0392457,1
37.6245271,-86.0201664,2
38.2639046,-85.7852647,3
38.1997842,-85.697941,4
37.9453822,-85.6645206,5
37.3410385,-85.3595614,6
37.8483636,-85.9557124,7
38.2198155,-85.7962476,8
38.1740012,-85.591109,9
38.1011064,-85.8788527,0
38.3721264,-84.9668672,1
38.2736916,-85.8127008,2
37.842434,-85.9247439,3
38.000865,-84.4249661,4
38.2050861,-85.7973868,5
38.1704932,-85.7764607,6
37.6175599,-86.0078401,7
37.7100911,-85.8540352,8
38.2499639,-85.7713701,9
38.2059332,-84.572086,0
38.2136017,-85.2191595,1
38.2227083,-85.8004021,2
38.6523591,-85.3037052,3
37.7925308,-86.6106139,4
37.8212739,-86.6398579,5
37.9618357,-84.4750595,6
38.0972726,-85.6863256,7
38.263778,-85.6190629,8
38.2489547,-85.7809141,9
37.2801942,-86.6730246,0
38.2747041,-85.6120348,1
38.093879,-85.8836494,2
38.2401297,-85.7932799,3
38.1253054,-85.6818275,4
38.2260971,-85.6307598,5
38.240828,-85.7889956,6
38.2640022,-85.7876551,7
38.0038665,-85.749,8
38.1714344,-85.6071651,9
37.6321941,-85.8566756,0
38.168412,-85.6396233,1
36.6647713,-88.9833035,2
37.8198652,-85.9306022,3
38.2705516,-85.7940725,4
38.2435731,-85.5281853,5
38.2128187,-85.8147251,6
37.5799243,-85.7081064,7
38.2251614,-85.7134048,8
37.9815654,-85.4845778,9
37.8067697,-85.4414795,0
38.246072,-85.8072186,1
37.6647045,-85.7686236,2
38.9328982,-84.6206389,3
37.8393856,-85.935126,4
38.1139552,-85.7608576,5
38.3944202,-85.3555532,6
38.2674269,-85.8166422,7
38.1970248,-85.811686,8
38.2341838,-85.8069019,9
36.6686159,-86.2270619,0
38.1753699,-84.9593103,1
38.1415617,-85.8599916,2
27.2851436,-80.2095947,3
38.3665961,-85.4260718,4
38.2940527,-85.7469772,5
37.8876262,-86.0662808,6
37.6802959,-85.2109304,7
38.2337297,-85.2279068,8
37.8483921,-85.7245235,9
38.1630801,-85.8727555,0
38.0958506,-85.8519323,1
38.6837049,-85.3396714,2
36.8962711,-87.4212837,3
37.8328526,-86.0840451,4
38.1996571,-85.7334024,5
38.0522843,-85.5236162,6
37.5832064,-85.2546336,7
28.6813001,-81.5096396,8
38.2029576,-85.7128143,9
38.9187842,-84.5252303,0
38.2761622,-85.5189875,1
36.9663845,-85.9154442,2
38.2328724,-85.7993729,3
37.662642,-85.2637642,4
38.2341237,-85.7328873,5
38.2202637,-85.2102429,6
38.4517964,-84.9467919,7
38.0860491,-85.8689384,8
37.7675409,-85.8900316,9
38.3224336,-85.5345629,0
38.4516615,-85.3143586,1
38.2049884,-85.8128495,2
38.1248359,-85.7454785,3
38.2214617,-85.8125913,4
38.9889107,-84.6237924,5
37.5632609,-85.250143,6
38.2090056,-85.2297269,7
38.2340601,-85.5351546,8
37.7571259,-85.9329418,9
38.2142133,-85.7800206,0
38.3132845,-85.5462388,1
37.7053988,-85.4591662,2
37.4920094,-86.0734597,3
37.8154264,-85.4482791,4
38.2745499,-85.6130843,5
37.7532335,-87.0859149,6
38.2700094,-85.5674773,7
38.2644598,-85.8237269,8
38.2771751,-85.8041325,9
40.3886828,-74.4002569,0
38.5356425,-85.0817869,1
37.8476083,-84.5778458,2
37.4885492,-85.6539469,3
38.1148035,-85.7880777,4
37.8296468,-85.4574137,5
37.7897208,-85.0277263,6
38.1269721,-85.6244244,7
38.2449729,-85.8127898,8
38.2337218,-85.6876792,9
38.1127019,-85.8940887,0
36.6005585,-83.7498873,1
37.4156211,-86.3579069,2
38.2563696,-85.8098491,3
38.2202705,-85.7451462,4
38.194376,-85.8240974,5
38.2693157,-85.791316,6
38.1831302,-85.7807675,7
38.3426756,-85.0522166,8
37.606223,-85.3775005,9
38.1044888,-85.8724184,0
38.2052075,-85.7760996,1
36.9914297,-85.9107058,2
38.1700843,-85.8447376,3
37.8279655,-85.1497904,4
37.701898,-85.8522768,5
37.8084742,-85.9154332,6
37.6001822,-85.9087245,7
37.5623546,-85.0280963,8
30.2001749,-83.1908503,9
37.5252504,-86.5993552,0
37.5308423,-84.6461309,1
38.2007521,-85.7079126,2
38.1403451,-85.6227957,3
38.1765615,-85.7926331,4
37.1572369,-83.2875431,5
38.1428264,-85.7939608,6
37.9617847,-85.3844246,7
38.1116868,-85.6915924,8
37.8861543,-86.1046427,9
37.5638889,-85.7391545,0
38.1888973,-85.7863199,1
36.8610208,-87.5013237,2
38.1756826,-85.7833744,3
37.6388621,-87.5626397,4
37.0846353,-84.6045291,5
37.8020106,-85.4643675,6
37.9749115,-84.4714635,7
38.2617883,-85.2263404,8
37.7461963,-85.9917107,9
38.2297314,-85.8043797,0
38.8977074,-84.642385,1
38.1155983,-85.8113776,2
38.6955809,-84.6147545,3
36.9792631,-86.4408601,4
38.1025425,-86.388421,5
38.2382447,-85.7154662,6
37.5973518,-86.0022672,7
38.007945,-85.726157,8
38.1898428,-85.7838767,9
37.9376445,-86.2543911,0
38.2190774,-85.6902798,1
38.0745553,-85.6815174,2
37.9840826,-86.1475516,3
37.8524211,-85.9613517,4
38.0755673,-85.6756089,5
38.2019445,-85.5842606,6
38.1997523,-85.7772351,7
38.0841223,-85.6887147,8
43.0229588,-87.9847248,9
37.7667958,-85.9125366,0
38.2189391,-86.1363608,1
38.1622522,-85.6036216,2
38.2396092,-85.7143361,3
37.6985456,-85.8584903,4
36.9925546,-85.663827,5
38.2584287,-85.7830487,6
38.5193167,-85.2440114,7
38.2006244,-85.166594,8
38.2960682,-85.6271201,9
38.1549651,-85.8147175,0
37.7323343,-85.8941337,1
37.2252974,-84.8448182,2
37.4546951,-86.3863848,3
38.1698365,-85.7717755,4
38.2065885,-85.6777869,5
38.1824343,-85.817954,6
38.040608,-84.5455829,7
38.4433975,-84.3768518,8
38.2824241,-85.5799459,9
37.670451,-82.7790814,0
38.2247655,-85.4844721,1
39.0335339,-84.3618694,2
38.1724107,-85.6061646,3
38.6661206,-85.1987133,4
38.2272555,-85.5769583,5
37.4992889,-83.3479831,6
38.1648559,-85.8625134,7
38.2459185,-85.8186789,8
38.1922182,-85.5614681,9
38.112317,-85.8583611,0
36.6447651,-88.4973692,1
38.1036505,-85.7555704,2
38.1493197,-85.6949223,3
38.2629042,-85.7893634,4
38.6488589,-85.3410974,5
38.4121786,-85.3845196,6
37.7017089,-85.8621163,7
38.1633349,-85.6799433,8
38.2271271,-85.8146704,9
38.1475107,-85.8918459,0
38.1510931,-85.5939064,1
37.994496,-84.5442569,2
38.1156909,-85.7669277,3
38.183915,-85.6062262,4
38.2287663,-85.7084196,5
38.12397,-85.6985059,6
38.0694546,-85.0672587,7
38.1729372,-85.6673431,8
38.5292477,-85.3356848,9
37.7575191,-85.7405271,0
39.0768454,-84.4839048,1
37.2165162,-87.2409704,2
38.0578727,-85.6838883,3
36.7221563,-85.6921604,4
38.0048704,-85.6709998,5
38.1393708,-85.7666684,6
38.2506419,-85.8069218,7
37.4861549,-86.2845133,8
38.1510323,-85.8220477,9
37.6626902,-85.8275474,0
38.5972968,-84.1286877,1
37.7524825,-85.329407,2
38.0974693,-85.6397721,3
38.3592864,-85.6139756,4
37.7515172,-85.9380121,5
38.2208645,-85.7379985,6
38.1711485,-85.5423418,7
37.8102549,-85.4671788,8
38.168944,-85.8456161,9
37.6420901,-84.0553771,0
38.1115474,-85.1049833,1
37.5678387,-85.2494312,2
37.8512049,-85.946232,3
37.6225846,-86.6384508,4
38.2156988,-85.7778478,5
37.4531248,-85.7809656,6
38.3054358,-85.5620548,7
39.0429211,-84.5190428,8
38.2049165,-85.7999499,9
37.5500018,-86.0907354,0
37.7688261,-85.9199229,1
38.1412165,-85.7525331,2
38.3110717,-85.5329155,3
38.3575744,-85.1686406,4
37.0004757,-86.4614657,5
37.7664847,-85.8289839,6
37.6260843,-85.8212986,7
38.0566983,-85.8924973,8
38.2324378,-85.7669863,9
38.1331383,-85.0734147,0
38.1048947,-85.7674787,1
38.6730256,-85.176895,2
38.1141157,-85.651198,3
38.2130519,-85.7798781,4
38.1344214,-85.8553018,5
38.200351,-85.6157504,6
38.1156623,-85.6006276,7
38.175694,-85.7861861,8
38.1748356,-85.5333978,9
38.0756249,-85.6845699,0
37.8397526,-85.6490703,1
38.3549337,-85.1055242,2
38.177616,-85.7603726,3
38.107538,-85.651086,4
38.0354039,-85.347936,5
38.0800205,-85.6817984,6
42.3389523,-88.447106,7
38.2581809,-85.7129562,8
38.4709836,-85.17089,9
38.2303126,-85.7290756,0
37.7670168,-87.1289283,1
38.2452681,-85.8111754,2
38.2441105,-85.5577693,3
38.1740013,-85.5933829,4
37.0448762,-88.5585481,5
37.6503956,-85.9270877,6
38.7805421,-85.3819882,7
38.0931132,-85.6501281,8
37.6506894,-85.6281146,9
38.2597048,-85.7914074,0
38.2796919,-85.6432204,1
38.7865284,-85.3962667,2
37.8196317,-85.9431627,3
38.1349545,-85.6872186,4
39.2057968,-84.5470333,5
38.1747558,-85.7835451,6
38.1266417,-84.9756463,7
37.237924,-87.1641189,8
38.6691511,-85.1693876,9
37.1525486,-85.9597662,0
38.6686429,-85.1217102,1
38.2363627,-85.7100573,2
38.2522038,-85.7669997,3
36.5835115,-88.4395316,4
38.1293449,-85.7887396,5
37.6059112,-85.8625813,6
37.8362316,-85.439499,7
37.74615,-85.2285665,8
37.8013925,-85.9859739,9
38.3442001,-85.230982,0
38.1536045,-85.6055352,1
38.3507997,-85.6038087,2
37.9286815,-86.1925434,3
29.8588299,-95.402693,4
37.7723244,-85.3943962,5
38.1684805,-85.4020676,6
38.2447782,-85.5584485,7
38.2665604,-85.8223737,8
37.1578745,-86.6859437,9
38.1904687,-85.8241898,0
38.0194666,-84.8876246,1
38.1659432,-85.8717157,2
38.2591355,-85.8035877,3
38.2256885,-85.7504937,4
38.4517616,-85.3105248,5
37.5797593,-85.2550853,6
36.761558,-87.5249953,7
37.8292032,-85.4184199,8
38.2605632,-85.8080963,9
38.1039755,-85.871697,0
38.2422482,-85.8101286,1
38.2382942,-85.7552797,2
38.1675327,-85.7700742,3
37.9321463,-86.0602555,4
38.2988253,-85.5476478,5
38.679228,-85.188623,6
37.9902642,-86.1588539,7
38.1970088,-85.6362986,8
37.8087017,-85.4885304,9
37.9961585,-85.7427077,0
37.0023061,-85.9069756,1
38.0366505,-85.2767788,2
38.2441719,-85.830763,3
37.9040775,-86.0638469,4
38.6769574,-85.1813717,5
38.1996753,-85.781104,6
37.4116323,-86.3842708,7
38.252352,-85.6408654,8
38.323673,-85.6106597,9
37.743076,-85.3447232,0
38.1795039,-85.6412925,1
37.9905681,-85.426577,2
38.2549147,-85.7882696,3
38.2128123,-85.2442392,4
37.8337576,-86.106034,5
38.2303828,-85.7939859,6
37.7058797,-85.8723265,7
38.0333493,-85.5524027,8
38.1930064,-85.7673846,9
37.9763009,-85.7327709,0
38.1872866,-85.7641551,1
38.1904459,-85.6231182,2
38.1027678,-85.6707847,3
38.2178202,-85.6185516,4
38.8609634,-84.560819,5
37.844498,-86.3222388,6
38.2166286,-85.6578851,7
